effective_date,ticker,action,primary_source,secondary_source,agreement,confidence,note
1996-01-22,BCO,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-01-22,CSE,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-02-12,BAY,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-02-12,CCB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-03-08,FITB,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-03-08,HDLM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-03-13,FBO,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-03-13,GNT,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-03-28,CYR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-03-28,EMC,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
1996-04-01,CMB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-04-01,I,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-04-01,NLV,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-04-01,WCOEQ,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-04-23,AON,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-04-23,LOR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-05-31,PMI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-05-31,TUP,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-07-19,MTG,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-07-19,USHC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-07-22,BMGCA,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-07-22,CAL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-08-16,COV,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-08-16,HFS,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-08-16,SEG,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-09-06,DELL,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
1996-09-06,VAT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-10-01,LU,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-10-01,OM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-10-16,THY,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-10-16,UPR,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-11-04,RX,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-11-04,YRCW,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-12-03,CNW,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-12-03,MBI,ADD,qzzcl,leandroloi,True,CONFIRMED,
1996-12-19,BLY,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1996-12-19,GDT,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-01-02,AZO,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-01-02,FRO,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-01-02,LUB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-01-02,RYAN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-01-02,SHN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-01-02,TMO,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-01-07,BOAT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-01-08,EHC,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-01-15,AAL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-01-15,CNC,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-04-01,PAC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-04-03,PTC,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-05-06,ADBE,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-05-06,GLD,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-05-27,CAH,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-05-27,CRR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-06-02,DWD,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-06-02,SCHW,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-06-18,CFC,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-06-18,USH,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-06-19,EFX,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-06-19,PEL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-07-02,GWF,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-07-02,WAMUQ,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-07-17,GIDL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-07-17,SAI,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-07-28,APA,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-07-28,APC,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-07-28,INGR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-07-28,SFS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-08-01,MD,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-08-04,OI,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-08-04,PGR,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-08-04,USBC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-08-06,ENS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-08-06,HBAN,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-08-07,MIR,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-08-07,NAE,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-08-15,NYN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-08-18,STT,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-09-02,CCU,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-09-02,TDM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-09-15,AMH,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-09-15,KLAC,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-10-07,SRR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-10-07,YUM,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-10-23,HBOC,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-10-23,LLX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-11-28,SB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-12-01,SNV,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-12-04,BBT,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-12-04,BEV,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-12-18,CINF,ADD,qzzcl,leandroloi,True,CONFIRMED,
1997-12-18,HFS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-12-24,FLMIQ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1997-12-24,OMC,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-01-12,BBI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-01-12,LEHMQ,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-01-20,BIG,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-01-20,ECO,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-01-28,CBB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-01-28,SUB,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-01-30,NTRS,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-01-30,PAS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-02-23,MTL,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-04-01,JH,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-04-01,NXTL,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-04-01,SEE,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-04-01,SK,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-04-08,AFS-A,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-04-08,CHRS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-04-27,FG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-04-27,GTW,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-04-28,CFL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-04-29,BEN,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-05-21,MAR,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-06-12,ASND,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-06-12,DEC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-06-29,PET,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-06-29,SRE,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-07-01,BNL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-07-01,BSC,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-07-01,COF,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-07-01,GNT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-07-01,RYI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-07-01,SLM,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-07-10,ECH,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-07-10,FMY,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-07-16,DG,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-07-16,GFS-A,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-07-17,WM,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-07-17,WMX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-08-11,EDS,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-08-11,WAI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-08-14,KSS,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-08-14,MST,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-08-28,DIGI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-08-28,RF,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-08-31,BAY,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-08-31,PVT,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-09-15,MCIC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-09-16,NGH,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-09-28,HCR,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-09-28,MNR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-09-30,DI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-10-01,AHM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-10-01,BMC,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
1998-10-01,PAYX,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-10-01,UPC,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-10-02,AES,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-10-02,FCN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-10-02,PSFT,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-10-02,USS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-10-07,GSX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-10-07,SPLS,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-10-08,CCE,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
1998-10-08,CCI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-11-03,NCE,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-11-13,SWY,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-11-18,DHR,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-11-18,STO,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-11-24,AS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-11-24,PCS,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-12-22,CCL,ADD,qzzcl,leandroloi,True,CONFIRMED,
1998-12-22,GRN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-12-31,PZE,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1998-12-31,SLR,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-01-04,AN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-01-04,CPWR,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
1999-01-04,FL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-01-04,SAI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-01-13,HBOC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-01-13,MCK,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-03-01,ORX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-03-01,SOTR,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-03-10,ASO,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-03-10,TCOMA,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-03-25,CTL,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-03-25,RBD,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-04-05,AMP,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-04-05,KSU,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-04-12,ANV,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-05-03,CMS,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-05-03,UCC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-05-28,AFL,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-05-28,DPHIQ,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-05-28,FMY,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-05-28,MWI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-06-04,BT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-06-04,PWJ,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-06-09,HPH,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-06-09,WLP,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-06-22,FPC,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-06-22,MII,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-06-24,ASC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-06-24,ODP,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-06-25,ASND,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-06-25,NTAP,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-06-30,BBY,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-07-01,PVT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-07-01,VMC,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-07-22,QCOM,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-07-22,TA,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-08-02,ADCT,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-08-02,AW,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-08-02,BFI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-08-02,NLC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-08-09,BMGCA,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-08-09,COC-B,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-08-13,LXK,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-08-13,RYC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-09-20,MTL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-09-20,TOS,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-09-29,FRO,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-09-29,GX,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-10-01,BBBY,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-10-01,BKB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-10-01,FTL-A,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-10-01,SXCL,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-10-04,PHB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-10-04,PNW,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-10-11,AIT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-10-12,ADI,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-10-13,DGN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-10-13,TROW,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-10-18,CYM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-10-18,LEG,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-10-26,EP,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-10-26,SNT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-10-27,AR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-10-27,CMVT,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-11-05,PTV,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
1999-11-05,TEN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-11-08,HRS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-11-08,XLNX,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-11-15,CSE,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-11-15,TER,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-11-16,KWP,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-11-16,QTRN,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-11-30,PPW,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-12-01,CTXS,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-12-01,MOB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-12-01,MOLX,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-12-02,OK,ADD,qzzcl,leandroloi,True,CONFIRMED,
1999-12-08,AABA,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
1999-12-08,LDW-B,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-12-31,HP,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
1999-12-31,RIG,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2000-01-03,RNB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-01-04,NCR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-01-06,NLV,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-01-06,YNR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-01-31,BGEN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-01-31,CNG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-01-31,CNXT,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-01-31,FLTWQ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-01-31,FWLT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-01-31,HOG,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-03-16,SCI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-03-16,TSG,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-04-03,LLTC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-04-03,PBY,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-04-03,PNU,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-04-03,VRTS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-04-18,ALTR,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2000-04-18,ARC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-05-04,RLM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-05-05,SAPE,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-05-05,SEBL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-05-10,JOS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-05-10,MXIM,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-06-01,APCC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-06-01,MIR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-06-05,A,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-06-05,NC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-06-08,SBUX,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-06-08,SMS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-06-13,CVG,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-06-13,TMC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-06-13,TMC-A,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-06-15,UMG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-06-16,CSR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-06-16,MEDI,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-06-19,CF,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-06-19,CHA,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-06-19,NVLS,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2000-06-20,WLA,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-06-21,SANM,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-06-21,SGID,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-06-21,TIF,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-06-29,IKN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-06-29,MERQ,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-06-29,MZIAQ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-06-29,VSTNQ,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-07-03,BRCM,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-07-03,GTE,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-07-03,USW,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-07-06,Q,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2000-07-13,JNS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-07-13,KSU,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-07-17,CIT-A,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-07-17,UPR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-07-27,RAD,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-07-27,VIAV,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-07-28,COMS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-07-28,PALM,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-08-21,KSE,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-08-21,NCE,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-08-30,DVN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-08-30,GAPTQ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-10-02,AV,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-10-02,OWENQ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-10-03,BFO,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-10-03,DYN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-10-03,KG,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2000-10-03,YNR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-10-18,MKG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-10-18,NBR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-10-23,PWER,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-10-23,UCM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-11-02,CG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-11-02,EFU,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-11-02,EOG,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-11-02,NI,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-11-06,BVSN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-11-06,PWJ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-11-17,ACKH,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-11-17,HOT,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2000-11-22,FRX,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-11-22,SEG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-11-24,CHIR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-11-24,FJ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-12-01,AFS-A,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-12-01,CPNLQ,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-12-01,FPC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-12-05,RHI,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-12-11,ABKFQ,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-12-11,AYE,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-12-11,BHMSQ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-12-11,CCK,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-12-11,GRA,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-12-11,INTU,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-12-11,MET,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-12-11,OI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-12-11,SBL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-12-11,VO,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-12-12,KMI,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-12-12,NGH,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-12-12,PRD,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
