strategy,rebalance_date,period_end,symbol,rank,score,target_weight,holding_return,gross_return_contribution,actual_start_weight,ending_weight
Dual Momentum,2024-02-01 00:00:00-05:00,2024-03-01 00:00:00-05:00,INTC,2,0.43745164090858113,0.2,0.008974271474517126,0.0017948542949034253,0.20003805855648332,0.19657025884328264
Dual Momentum,2024-02-01 00:00:00-05:00,2024-03-01 00:00:00-05:00,CRM,3,0.42115362021886327,0.2,0.08861374801573985,0.01772274960314797,0.20003805855648335,0.2151271554650869
Dual Momentum,2024-02-01 00:00:00-05:00,2024-03-01 00:00:00-05:00,CAT,4,0.40268824799366376,0.2,0.10143764655828691,0.020287529311657383,0.20003805855648332,0.21635268311491762
Dual Momentum,2024-02-01 00:00:00-05:00,2024-03-01 00:00:00-05:00,AMGN,5,0.3491412573965542,0.2,-0.1139538758717571,-0.02279077517435142,0.20003805855648332,0.17238383153477208
Dual Momentum,2024-03-01 00:00:00-05:00,2024-04-01 00:00:00-04:00,CAT,1,0.6146304021175157,0.2,0.10023975624901671,0.020047951249803343,0.20002369280365415,0.21244943689577922
Dual Momentum,2024-03-01 00:00:00-05:00,2024-04-01 00:00:00-04:00,IBM,2,0.47518958995380656,0.2,0.024314046509141374,0.004862809301828275,0.20002369280365412,0.19935762835065998
Dual Momentum,2024-03-01 00:00:00-05:00,2024-04-01 00:00:00-04:00,INTC,3,0.4496165337957032,0.2,0.02027188351863396,0.004054376703726792,0.20002369280365415,0.19703734137681259
Dual Momentum,2024-03-01 00:00:00-05:00,2024-04-01 00:00:00-04:00,CRM,4,0.410974722707804,0.2,-0.016012634617910138,-0.0032025269235820275,0.20002369280365412,0.19022412467459954
Dual Momentum,2024-03-01 00:00:00-05:00,2024-04-01 00:00:00-04:00,AXP,5,0.40365349554502794,0.2,0.03707077556514604,0.007414155113029209,0.20002369280365415,0.20104646834480713
Dual Momentum,2024-04-01 00:00:00-04:00,2024-05-01 00:00:00-04:00,CAT,1,0.5374470593478877,0.2,-0.08948709998968718,-0.017897419997937435,0.20004896140822828,0.2001121107774422
Dual Momentum,2024-04-01 00:00:00-04:00,2024-05-01 00:00:00-04:00,IBM,2,0.49612280887723936,0.2,-0.12794715500949616,-0.025589431001899234,0.20004896140822828,0.1915655137275446
Dual Momentum,2024-04-01 00:00:00-04:00,2024-05-01 00:00:00-04:00,JPM,3,0.4749733259913198,0.2,-0.03299382546972962,-0.006598765093945924,0.20004896140822828,0.2111884825334223
Dual Momentum,2024-04-01 00:00:00-04:00,2024-05-01 00:00:00-04:00,CRM,4,0.4213762423358274,0.2,-0.10829007938373547,-0.021658015876747094,0.20004896140822825,0.19522446246680059
Dual Momentum,2024-04-01 00:00:00-04:00,2024-05-01 00:00:00-04:00,TRV,5,0.3892835189114485,0.2,-0.07680265172091794,-0.015360530344183589,0.20004896140822828,0.202178232343524
Dual Momentum,2024-05-01 00:00:00-04:00,2024-06-03 00:00:00-04:00,AXP,1,0.40029110569926685,0.2,0.02984308074897668,0.005968616149795336,0.2000400169833374,0.2038676819769613
Dual Momentum,2024-05-01 00:00:00-04:00,2024-06-03 00:00:00-04:00,CAT,2,0.27875855569368935,0.2,0.022466642718343977,0.004493328543668795,0.2000400169833374,0.20116282472084324
Dual Momentum,2024-05-01 00:00:00-04:00,2024-06-03 00:00:00-04:00,DIS,3,0.2539327010417771,0.2,-0.06397696099535566,-0.012795392199071132,0.2000400169833374,0.18497124865300654
Dual Momentum,2024-05-01 00:00:00-04:00,2024-06-03 00:00:00-04:00,TRV,4,0.2492837012988709,0.2,0.011500751744359938,0.0023001503488719877,0.2000400169833374,0.20141397681738354
Dual Momentum,2024-05-01 00:00:00-04:00,2024-06-03 00:00:00-04:00,JPM,5,0.23752569549518676,0.2,0.052218079831295006,0.010443615966259001,0.2000400169833374,0.20878301697483154
Dual Momentum,2024-06-03 00:00:00-04:00,2024-07-01 00:00:00-04:00,AXP,1,0.5141017826769776,0.2,-0.032683864484591485,-0.006536772896918297,0.20002810497155907,0.19371709788541178
Dual Momentum,2024-06-03 00:00:00-04:00,2024-07-01 00:00:00-04:00,GS,2,0.41924493194921153,0.2,-0.009501442282580208,-0.0019002884565160417,0.20002810497155907,0.198068867690718
Dual Momentum,2024-06-03 00:00:00-04:00,2024-07-01 00:00:00-04:00,JPM,3,0.3943164487067681,0.2,0.0026198507207917388,0.0005239701441583478,0.200028104971559,0.2008874085831831
Dual Momentum,2024-06-03 00:00:00-04:00,2024-07-01 00:00:00-04:00,TRV,4,0.35901832841677117,0.2,-0.040047785238474964,-0.008009557047694993,0.20002810497155907,0.1913373858183898
Dual Momentum,2024-06-03 00:00:00-04:00,2024-07-01 00:00:00-04:00,MSFT,5,0.26978757083893035,0.2,0.081762204822458,0.0163524409644916,0.20002810497155907,0.21613076744610243
Dual Momentum,2024-07-01 00:00:00-04:00,2024-08-01 00:00:00-04:00,AXP,1,0.5608753530924575,0.2,0.0958813534696974,0.01917627069393948,0.2000320169241585,0.20091022715692886
Dual Momentum,2024-07-01 00:00:00-04:00,2024-08-01 00:00:00-04:00,GS,2,0.4351458316693251,0.2,0.12208748471026909,0.02441749694205382,0.2000320169241585,0.20598063331137817
Dual Momentum,2024-07-01 00:00:00-04:00,2024-08-01 00:00:00-04:00,MSFT,3,0.434349034612046,0.2,-0.06388064391595383,-0.012776128783190767,0.2000320169241585,0.17117175163671597
Dual Momentum,2024-07-01 00:00:00-04:00,2024-08-01 00:00:00-04:00,JPM,4,0.41449192265625534,0.2,0.05689878982849028,0.011379757965698057,0.2000320169241585,0.19401905191006744
Dual Momentum,2024-07-01 00:00:00-04:00,2024-08-01 00:00:00-04:00,MMM,5,0.3597373555796106,0.2,0.23954901370931858,0.04790980274186372,0.2000320169241585,0.22806596829479114
Dual Momentum,2024-08-01 00:00:00-04:00,2024-09-03 00:00:00-04:00,MMM,1,0.8123643343264348,0.2,0.04883938714770286,0.009767877429540573,0.20001362728842512,0.20544176622521362
Dual Momentum,2024-08-01 00:00:00-04:00,2024-09-03 00:00:00-04:00,AXP,2,0.8073914133743341,0.2,0.007563521640765458,0.0015127043281530916,0.20001362728842512,0.19708971148990767
Dual Momentum,2024-08-01 00:00:00-04:00,2024-09-03 00:00:00-04:00,GS,3,0.7935719406263337,0.2,0.0009257480944206975,0.0001851496188841395,0.20001362728842512,0.19467186459840988
Dual Momentum,2024-08-01 00:00:00-04:00,2024-09-03 00:00:00-04:00,JPM,4,0.595950277943496,0.2,0.04268287300061058,0.008536574600122115,0.20001362728842512,0.20395660320015568
Dual Momentum,2024-08-01 00:00:00-04:00,2024-09-03 00:00:00-04:00,CAT,5,0.46920443978657267,0.2,0.017066331481345953,0.003413266296269191,0.20001362728842512,0.19890614716334265
Dual Momentum,2024-09-03 00:00:00-04:00,2024-10-01 00:00:00-04:00,MMM,1,0.6836724971450587,0.2,0.02247961441176849,0.004495922882353698,0.2000167627497707,0.2032695139709854
Dual Momentum,2024-09-03 00:00:00-04:00,2024-10-01 00:00:00-04:00,AXP,2,0.5592477952037964,0.2,0.06064040106357349,0.0121280802127147,0.2000167627497707,0.2097143261576139
Dual Momentum,2024-09-03 00:00:00-04:00,2024-10-01 00:00:00-04:00,GS,3,0.5283431341334743,0.2,-0.0254005208729845,-0.0050801041745969005,0.2000167627497707,0.19296533162572724
Dual Momentum,2024-09-03 00:00:00-04:00,2024-10-01 00:00:00-04:00,WMT,4,0.5044697585490965,0.2,0.043320639666845295,0.00866412793336906,0.2000167627497707,0.2065296611471571
