strategy,rebalance_date,period_end,symbol,rank,score,target_weight,holding_return,gross_return_contribution,actual_start_weight,ending_weight
Market-Residual Momentum,2023-10-02 00:00:00-04:00,2023-11-01 00:00:00-04:00,V,4,-0.004059357187053858,0.2,0.03009949229717601,0.006019898459435203,0.20002081841788455,0.2009550413742369
Market-Residual Momentum,2023-10-02 00:00:00-04:00,2023-11-01 00:00:00-04:00,PG,5,-0.004072877968807398,0.2,0.04732026843649817,0.009464053687299634,0.20002081841788455,0.20433301360070905
Market-Residual Momentum,2023-11-01 00:00:00-04:00,2023-12-01 00:00:00-05:00,WMT,1,-0.0032563127169218387,0.2,-0.0537727105366157,-0.01075454210732314,0.20002438867569122,0.18095103004996282
Market-Residual Momentum,2023-11-01 00:00:00-04:00,2023-12-01 00:00:00-05:00,MCD,2,-0.00376483057700161,0.2,0.08344959642853511,0.01668991928570702,0.20002438867569122,0.20575066815300583
Market-Residual Momentum,2023-11-01 00:00:00-04:00,2023-12-01 00:00:00-05:00,V,3,-0.003955230995329906,0.2,0.08551945371012715,0.01710389074202543,0.20002438867569125,0.20789597296258913
Market-Residual Momentum,2023-11-01 00:00:00-04:00,2023-12-01 00:00:00-05:00,IBM,4,-0.0040109290118079954,0.2,0.10487276249137345,0.020974552498274693,0.20002438867569125,0.2110684084571905
Market-Residual Momentum,2023-11-01 00:00:00-04:00,2023-12-01 00:00:00-05:00,PG,5,-0.004223594917154294,0.2,0.01758695528320997,0.0035173910566419944,0.20002438867569125,0.1944506061413889
Market-Residual Momentum,2023-12-01 00:00:00-05:00,2024-01-02 00:00:00-05:00,V,1,-0.0037421856081835125,0.2,0.014934213393595464,0.002986842678719093,0.20004082564532083,0.19870492266132303
Market-Residual Momentum,2023-12-01 00:00:00-05:00,2024-01-02 00:00:00-05:00,MCD,2,-0.0039028366926289193,0.2,0.04165901334098576,0.008331802668197153,0.20004082564532083,0.20436376542504492
Market-Residual Momentum,2023-12-01 00:00:00-05:00,2024-01-02 00:00:00-05:00,PG,3,-0.004050610099185836,0.2,-0.04545758054358584,-0.009091516108717168,0.20004082564532083,0.1865793623581009
Market-Residual Momentum,2023-12-01 00:00:00-05:00,2024-01-02 00:00:00-05:00,JPM,4,-0.004347201166016168,0.2,0.08516231188318368,0.017032462376636737,0.20004082564532083,0.21311586069803726
Market-Residual Momentum,2023-12-01 00:00:00-05:00,2024-01-02 00:00:00-05:00,KO,5,-0.004636534134863979,0.2,0.00909557350390422,0.001819114700780844,0.20004082564532083,0.19743584472429712
Market-Residual Momentum,2024-01-02 00:00:00-05:00,2024-02-01 00:00:00-05:00,V,1,-0.003153805806026422,0.2,0.05307966430259481,0.010615932860518963,0.2000204153895106,0.20159111048799644
Market-Residual Momentum,2024-01-02 00:00:00-05:00,2024-02-01 00:00:00-05:00,MCD,2,-0.00409676497589051,0.2,-0.011353916818629961,-0.002270783363725992,0.2000204153895106,0.19000873964417803
Market-Residual Momentum,2024-01-02 00:00:00-05:00,2024-02-01 00:00:00-05:00,JPM,3,-0.0041795646938055375,0.2,0.03324113758379599,0.0066482275167591975,0.2000204153895106,0.19870809476675258
Market-Residual Momentum,2024-01-02 00:00:00-05:00,2024-02-01 00:00:00-05:00,KO,4,-0.0045845639127986,0.2,0.013095290677169746,0.0026190581354339493,0.2000204153895106,0.193768611360657
Market-Residual Momentum,2024-01-02 00:00:00-05:00,2024-02-01 00:00:00-05:00,IBM,5,-0.004766760886539045,0.2,0.1277407504344079,0.025548150086881584,0.2000204153895106,0.21602146330682478
Market-Residual Momentum,2024-02-01 00:00:00-05:00,2024-03-01 00:00:00-05:00,V,1,-0.0025689452898706167,0.2,0.03781440686106752,0.0075628813722135035,0.20000209712380737,0.2015379543770088
Market-Residual Momentum,2024-02-01 00:00:00-05:00,2024-03-01 00:00:00-05:00,JPM,2,-0.0033570592905238783,0.2,0.06945396580855845,0.013890793161711691,0.20000209712380737,0.20849709980223136
Market-Residual Momentum,2024-02-01 00:00:00-05:00,2024-03-01 00:00:00-05:00,MCD,3,-0.004020511079655176,0.2,0.0046208996301508876,0.0009241799260301776,0.20000209712380737,0.19607555939422974
Market-Residual Momentum,2024-02-01 00:00:00-05:00,2024-03-01 00:00:00-05:00,KO,4,-0.004439732270963281,0.2,0.00553962315281864,0.0011079246305637281,0.20000209712380737,0.19604926964242694
Market-Residual Momentum,2024-02-01 00:00:00-05:00,2024-03-01 00:00:00-05:00,IBM,5,-0.0046500898022450166,0.2,0.019338169722316056,0.0038676339444632113,0.20000209712380737,0.19785034587200573
Market-Residual Momentum,2024-03-01 00:00:00-05:00,2024-04-01 00:00:00-04:00,V,1,-0.0029763122137627107,0.2,-0.010028420947234218,-0.002005684189446844,0.20006381623787123,0.19348008910571152
Market-Residual Momentum,2024-03-01 00:00:00-05:00,2024-04-01 00:00:00-04:00,JPM,2,-0.003387878235338815,0.2,0.07695209994793006,0.015390419989586013,0.20006381623787117,0.21177267656189044
Market-Residual Momentum,2024-03-01 00:00:00-05:00,2024-04-01 00:00:00-04:00,JNJ,3,-0.004119344117746615,0.2,-0.025397154459727678,-0.005079430891945536,0.20006381623787117,0.19192026164944573
Market-Residual Momentum,2024-03-01 00:00:00-05:00,2024-04-01 00:00:00-04:00,HON,4,-0.004511807972286452,0.2,0.03947558873166912,0.007895117746333825,0.20006381623787117,0.20394782225975736
Market-Residual Momentum,2024-03-01 00:00:00-05:00,2024-04-01 00:00:00-04:00,HD,5,-0.004665873268961285,0.2,0.008916729773830623,0.0017833459547661247,0.20006381623787117,0.19919313914342915
Market-Residual Momentum,2024-04-01 00:00:00-04:00,2024-05-01 00:00:00-04:00,V,1,-0.002594744089397749,0.2,-0.04355127447531071,-0.008710254895062141,0.20002121295968353,0.20015851826939263
Market-Residual Momentum,2024-04-01 00:00:00-04:00,2024-05-01 00:00:00-04:00,JPM,2,-0.003729060497709047,0.2,-0.03299382546972962,-0.006598765093945924,0.20002121295968353,0.2014644219406145
Market-Residual Momentum,2024-04-01 00:00:00-04:00,2024-05-01 00:00:00-04:00,JNJ,3,-0.0037920843468537413,0.2,-0.05693627218825714,-0.011387254437651428,0.20002121295968356,0.191522302240357
Market-Residual Momentum,2024-04-01 00:00:00-04:00,2024-05-01 00:00:00-04:00,HON,4,-0.004520524650145297,0.2,-0.06533920318886044,-0.01306784063777209,0.20002121295968348,0.19603699843748026
Market-Residual Momentum,2024-04-01 00:00:00-04:00,2024-05-01 00:00:00-04:00,KO,5,-0.004804195504027775,0.2,0.010133922414413021,0.0020267844828826044,0.20002121295968353,0.2109288729105863
Market-Residual Momentum,2024-05-01 00:00:00-04:00,2024-06-03 00:00:00-04:00,V,1,-0.0027013617651027166,0.2,0.020307546430767376,0.0040615092861534755,0.20002119007426936,0.2018727563959535
Market-Residual Momentum,2024-05-01 00:00:00-04:00,2024-06-03 00:00:00-04:00,KO,2,-0.00335850919859515,0.2,0.014724793955003923,0.002944958791000785,0.2000211900742693,0.20193839260096866
Market-Residual Momentum,2024-05-01 00:00:00-04:00,2024-06-03 00:00:00-04:00,JNJ,3,-0.004184678371166983,0.2,-0.0020149191770540975,-0.0004029838354108195,0.2000211900742693,0.1971331278566422
Market-Residual Momentum,2024-05-01 00:00:00-04:00,2024-06-03 00:00:00-04:00,HON,4,-0.004755966910716891,0.2,0.0673500962762612,0.013470019255252243,0.20002119007426936,0.2099758979126582
Market-Residual Momentum,2024-05-01 00:00:00-04:00,2024-06-03 00:00:00-04:00,MCD,5,-0.004875718933587514,0.2,-0.043390854928033296,-0.00867817098560666,0.20002119007426936,0.18918518649569072
Market-Residual Momentum,2024-06-03 00:00:00-04:00,2024-07-01 00:00:00-04:00,V,1,-0.0025816091575154854,0.2,-0.03405457161956249,-0.006810914323912499,0.20005203679143327,0.18914921041610014
Market-Residual Momentum,2024-06-03 00:00:00-04:00,2024-07-01 00:00:00-04:00,KO,2,-0.0029704031377255635,0.2,0.028972060656963672,0.005794412131392735,0.2000520367914333,0.2013024799637917
Market-Residual Momentum,2024-06-03 00:00:00-04:00,2024-07-01 00:00:00-04:00,MSFT,3,-0.0038604175406949937,0.2,0.081762204822458,0.0163524409644916,0.2000520367914333,0.2116835772788127
Market-Residual Momentum,2024-06-03 00:00:00-04:00,2024-07-01 00:00:00-04:00,PG,4,-0.004735830058067658,0.2,0.010126407908318757,0.0020252815816637518,0.2000520367914333,0.19799107180707326
Market-Residual Momentum,2024-06-03 00:00:00-04:00,2024-07-01 00:00:00-04:00,CSCO,5,-0.004891355477727233,0.2,0.016267160384621393,0.0032534320769242787,0.2000520367914333,0.20013027821472787
Market-Residual Momentum,2024-07-01 00:00:00-04:00,2024-08-01 00:00:00-04:00,KO,1,-0.0030742015148612634,0.2,0.04638448009808527,0.009276896019617054,0.20002081898702465,0.21198688676958255
Market-Residual Momentum,2024-07-01 00:00:00-04:00,2024-08-01 00:00:00-04:00,V,2,-0.003102961696682227,0.2,0.009628664736609727,0.0019257329473219454,0.20002081898702465,0.20482850503951763
Market-Residual Momentum,2024-07-01 00:00:00-04:00,2024-08-01 00:00:00-04:00,MSFT,3,-0.0034625852318923567,0.2,-0.06388064391595383,-0.012776128783190767,0.20002081898702465,0.18928310447053737
Market-Residual Momentum,2024-07-01 00:00:00-04:00,2024-08-01 00:00:00-04:00,PG,4,-0.003848710478536632,0.2,-0.02260048932746328,-0.0045200978654926565,0.20002081898702465,0.1986343425383339
Market-Residual Momentum,2024-07-01 00:00:00-04:00,2024-08-01 00:00:00-04:00,HON,5,-0.004929125932645939,0.2,-0.041334537325401155,-0.008266907465080232,0.20002081898702465,0.19537332229680002
Market-Residual Momentum,2024-08-01 00:00:00-04:00,2024-09-03 00:00:00-04:00,KO,1,-0.0033870857099010943,0.2,0.08119422650376751,0.016238845300753504,0.20000153027113246,0.20785439171659764
Market-Residual Momentum,2024-08-01 00:00:00-04:00,2024-09-03 00:00:00-04:00,PG,2,-0.003434828160853609,0.2,0.06309062708355073,0.012618125416710146,0.20000153027113238,0.20489862546965157
Market-Residual Momentum,2024-08-01 00:00:00-04:00,2024-09-03 00:00:00-04:00,MSFT,3,-0.0038796493910989716,0.2,-0.0050541213367137905,-0.0010108242673427582,0.2000015302711324,0.19084216789160258
Market-Residual Momentum,2024-08-01 00:00:00-04:00,2024-09-03 00:00:00-04:00,V,4,-0.0045369546518707615,0.2,0.03977851102678365,0.00795570220535673,0.2000015302711324,0.19980973972685553
Market-Residual Momentum,2024-08-01 00:00:00-04:00,2024-09-03 00:00:00-04:00,HON,5,-0.005092856942244928,0.2,0.021808839323512963,0.004361767864702592,0.2000015302711324,0.19660244889841597
Market-Residual Momentum,2024-09-03 00:00:00-04:00,2024-10-01 00:00:00-04:00,KO,1,-0.0034761176501212354,0.2,0.0021299571560173813,0.00042599143120347627,0.2000010382745396,0.1985106278072704
Market-Residual Momentum,2024-09-03 00:00:00-04:00,2024-10-01 00:00:00-04:00,V,2,-0.004591097058861071,0.2,0.0021708587741202656,0.00043417175482405316,0.2000010382745396,0.19772916255421685
Market-Residual Momentum,2024-09-03 00:00:00-04:00,2024-10-01 00:00:00-04:00,MSFT,3,-0.00467287149963147,0.2,0.027150800038795664,0.0054301600077591335,0.20000103827453963,0.2046427520919083
Market-Residual Momentum,2024-09-03 00:00:00-04:00,2024-10-01 00:00:00-04:00,HON,4,-0.0052762333573550535,0.2,-0.0058751982863195495,-0.00117503965726391,0.2000010382745396,0.19785061603718782
Market-Residual Momentum,2024-09-03 00:00:00-04:00,2024-10-01 00:00:00-04:00,PG,5,-0.005482746256283866,0.2,0.012921797314562777,0.0025843594629125556,0.2000010382745396,0.20127201446000836
Market-Residual Momentum,2024-10-01 00:00:00-04:00,2024-11-01 00:00:00-04:00,KO,1,-0.003878845314812307,0.2,-0.09195578464658416,-0.018391156929316834,0.20000039043889825,0.18659864671572435
Market-Residual Momentum,2024-10-01 00:00:00-04:00,2024-11-01 00:00:00-04:00,MSFT,2,-0.004128534590665867,0.2,-0.047166703543597754,-0.009433340708719552,0.20000039043889825,0.19500576798396832
Market-Residual Momentum,2024-10-01 00:00:00-04:00,2024-11-01 00:00:00-04:00,V,3,-0.005070820481993921,0.2,0.041593144615723165,0.008318628923144633,0.20000039043889825,0.21557822277351874
Market-Residual Momentum,2024-10-01 00:00:00-04:00,2024-11-01 00:00:00-04:00,HON,4,-0.005218417748098836,0.2,-0.0006781001141641374,-0.00013562002283282749,0.20000039043889825,0.20525014565577265
Market-Residual Momentum,2024-10-01 00:00:00-04:00,2024-11-01 00:00:00-04:00,PG,5,-0.006344756954630881,0.2,-0.04016448884771373,-0.008032897769542746,0.20000039043889828,0.19756923395226747
Market-Residual Momentum,2024-11-01 00:00:00-04:00,2024-12-02 00:00:00-05:00,KO,1,-0.003977673544824034,0.2,-0.014269115550853195,-0.0028538231101706392,0.20001788096727663,0.189096441520661
Market-Residual Momentum,2024-11-01 00:00:00-04:00,2024-12-02 00:00:00-05:00,MSFT,2,-0.004161150106510636,0.2,0.03471566539058313,0.006943133078116626,0.20001788096727657,0.1989154633981628
Market-Residual Momentum,2024-11-01 00:00:00-04:00,2024-12-02 00:00:00-05:00,PG,3,-0.005932902583689392,0.2,0.08353999884533736,0.016707999769067474,0.20001788096727663,0.20792463118839613
Market-Residual Momentum,2024-11-01 00:00:00-04:00,2024-12-02 00:00:00-05:00,HON,4,-0.006411429065975249,0.2,0.13596366082691014,0.027192732165382028,0.20001788096727663,0.21757129857591245
Market-Residual Momentum,2024-11-01 00:00:00-04:00,2024-12-02 00:00:00-05:00,JNJ,5,-0.006567251256022866,0.2,-0.02857322598996337,-0.005714645197992674,0.20001788096727663,0.1865781051227315
Market-Residual Momentum,2024-12-02 00:00:00-05:00,2025-01-02 00:00:00-05:00,KO,1,-0.004628940207753285,0.2,-0.026541913960426156,-0.005308382792085231,0.20002262164952744,0.20185955638891775
Market-Residual Momentum,2024-12-02 00:00:00-05:00,2025-01-02 00:00:00-05:00,MSFT,2,-0.0050648343587835765,0.2,0.0074968314352135135,0.0014993662870427028,0.20002262164952742,0.20723850134682606
Market-Residual Momentum,2024-12-02 00:00:00-05:00,2025-01-02 00:00:00-05:00,JNJ,3,-0.005563028054647812,0.2,-0.06151874955435788,-0.012303749910871575,0.20002262164952742,0.1940693829206019
Market-Residual Momentum,2024-12-02 00:00:00-05:00,2025-01-02 00:00:00-05:00,PG,4,-0.006829744614626265,0.2,-0.06157874610800462,-0.012315749221600926,0.20002262164952742,0.19436538228002104
Market-Residual Momentum,2024-12-02 00:00:00-05:00,2025-01-02 00:00:00-05:00,WMT,5,-0.007301899287121882,0.2,-0.02844902741823785,-0.00568980548364757,0.20002262164952742,0.20258494232598465
Market-Residual Momentum,2025-01-02 00:00:00-05:00,2025-02-03 00:00:00-05:00,KO,1,-0.004855560394233405,0.2,0.013311989867220264,0.002662397973444053,0.2000283197936645,0.2028974413953552
Market-Residual Momentum,2025-01-02 00:00:00-05:00,2025-02-03 00:00:00-05:00,MSFT,2,-0.005224035688185635,0.2,-0.032735615345496294,-0.0065471230690992595,0.20002831979366448,0.1943823069700792
Market-Residual Momentum,2025-01-02 00:00:00-05:00,2025-02-03 00:00:00-05:00,JNJ,3,-0.005793043030897005,0.2,0.046615869006154664,0.009323173801230933,0.20002831979366448,0.20878136059906585
Market-Residual Momentum,2025-01-02 00:00:00-05:00,2025-02-03 00:00:00-05:00,CSCO,4,-0.006430880701904007,0.2,0.022442216627922118,0.004488443325584424,0.20002831979366448,0.2051460334586312
Market-Residual Momentum,2025-01-02 00:00:00-05:00,2025-02-03 00:00:00-05:00,AAPL,5,-0.006809362401263508,0.2,-0.07608560980484891,-0.015217121960969783,0.20002831979366448,0.18893431483006776
Market-Residual Momentum,2025-02-03 00:00:00-05:00,2025-03-03 00:00:00-05:00,CSCO,1,-0.004784377786095639,0.2,0.06977897249912335,0.01395579449982467,0.20001269549009285,0.2001636465339824
Market-Residual Momentum,2025-02-03 00:00:00-05:00,2025-03-03 00:00:00-05:00,KO,2,-0.004904889291134529,0.2,0.11174427869201775,0.02234885573840355,0.20001269549009285,0.21180934038372373
Market-Residual Momentum,2025-02-03 00:00:00-05:00,2025-03-03 00:00:00-05:00,MSFT,3,-0.005145492051596645,0.2,-0.0291067183091942,-0.00582134366183884,0.2000126954900929,0.181617556402923
Market-Residual Momentum,2025-02-03 00:00:00-05:00,2025-03-03 00:00:00-05:00,JNJ,4,-0.0056953809021327295,0.2,0.09395040064115467,0.018790080128230937,0.20001269549009285,0.20565500571217166
Market-Residual Momentum,2025-02-03 00:00:00-05:00,2025-03-03 00:00:00-05:00,V,5,-0.006820495192982778,0.2,0.06944345894756632,0.013888691789513264,0.20001269549009285,0.20081424585724938
Market-Residual Momentum,2025-03-03 00:00:00-05:00,2025-04-01 00:00:00-04:00,CSCO,1,-0.004142275362904568,0.2,-0.04674640960838261,-0.009349281921676523,0.20001653372553574,0.19284238973054835
Market-Residual Momentum,2025-03-03 00:00:00-05:00,2025-04-01 00:00:00-04:00,JNJ,2,-0.005990294687150732,0.2,-0.025642731657509743,-0.005128546331501949,0.20001653372553574,0.20229073525584723
Market-Residual Momentum,2025-03-03 00:00:00-05:00,2025-04-01 00:00:00-04:00,MCD,3,-0.006524918274078084,0.2,0.016130627647664042,0.0032261255295328085,0.20001653372553574,0.20399943091563388
Market-Residual Momentum,2025-03-03 00:00:00-05:00,2025-04-01 00:00:00-04:00,KO,4,-0.0067600469737473246,0.2,0.028031847919401276,0.005606369583880256,0.20001653372553574,0.20668467065334586
Market-Residual Momentum,2025-03-03 00:00:00-05:00,2025-04-01 00:00:00-04:00,V,5,-0.00683598129172136,0.2,-0.034600600221798894,-0.006920120044359779,0.20001653372553574,0.1942661766775556
Market-Residual Momentum,2025-04-01 00:00:00-04:00,2025-05-01 00:00:00-04:00,CSCO,1,-0.0041994088906811555,0.2,-0.052366143734959625,-0.010473228746991926,0.20001740513571145,0.19043184535377988
Market-Residual Momentum,2025-04-01 00:00:00-04:00,2025-05-01 00:00:00-04:00,JNJ,2,-0.006137595424937303,0.2,-0.035649852903129275,-0.007129970580625856,0.20001740513571145,0.1955981665704749
Market-Residual Momentum,2025-04-01 00:00:00-04:00,2025-05-01 00:00:00-04:00,V,3,-0.0070616806538364996,0.2,-0.013868189202723702,-0.0027736378405447404,0.20001740513571145,0.19829391137069385
Market-Residual Momentum,2025-04-01 00:00:00-04:00,2025-05-01 00:00:00-04:00,KO,4,-0.007326559661169796,0.2,0.004464210963665227,0.0008928421927330455,0.20001740513571145,0.20357031016069774
Market-Residual Momentum,2025-04-01 00:00:00-04:00,2025-05-01 00:00:00-04:00,MSFT,5,-0.007431862460316574,0.2,0.15070069252944007,0.030140138505888016,0.20001740513571145,0.21219352667746608
Market-Residual Momentum,2025-05-01 00:00:00-04:00,2025-06-02 00:00:00-04:00,CSCO,1,-0.004219937226668025,0.2,0.08566983287154639,0.017133966574309278,0.20002095513377832,0.20510402882475331
Market-Residual Momentum,2025-05-01 00:00:00-04:00,2025-06-02 00:00:00-04:00,V,2,-0.006091308766164261,0.2,0.05148580141545267,0.010297160283090535,0.2000209551337783,0.19898777261688355
Market-Residual Momentum,2025-05-01 00:00:00-04:00,2025-06-02 00:00:00-04:00,AXP,3,-0.007969256219021337,0.2,0.09085833111189179,0.01817166622237836,0.2000209551337783,0.20626324339413465
Market-Residual Momentum,2025-05-01 00:00:00-04:00,2025-06-02 00:00:00-04:00,MSFT,4,-0.008278031920990303,0.2,0.06432566745875623,0.012865133491751246,0.2000209551337783,0.20149225573797777
Market-Residual Momentum,2025-05-01 00:00:00-04:00,2025-06-02 00:00:00-04:00,KO,5,-0.009362091697665886,0.2,0.00041685695195115,8.337139039023002e-05,0.2000209551337783,0.18825145533975793
Market-Residual Momentum,2025-06-02 00:00:00-04:00,2025-07-01 00:00:00-04:00,CSCO,1,-0.005022565392517775,0.2,0.10600984708518069,0.02120196941703614,0.20003199527595394,0.20258094240957858
Market-Residual Momentum,2025-06-02 00:00:00-04:00,2025-07-01 00:00:00-04:00,V,2,-0.005407489234857343,0.2,-0.02467125291954808,-0.004934250583909616,0.20003199527595394,0.17926592824252077
Market-Residual Momentum,2025-06-02 00:00:00-04:00,2025-07-01 00:00:00-04:00,AXP,3,-0.006227074569465474,0.2,0.08407720126919949,0.016815440253839898,0.2000319952759539,0.19984807185224626
Market-Residual Momentum,2025-06-02 00:00:00-04:00,2025-07-01 00:00:00-04:00,JPM,4,-0.006998982727073666,0.2,0.10596157873006962,0.021192315746013924,0.20003199527595394,0.20188965506478804
Market-Residual Momentum,2025-06-02 00:00:00-04:00,2025-07-01 00:00:00-04:00,GS,5,-0.007096714188700171,0.2,0.1827598823644061,0.03655197647288122,0.20003199527595394,0.21656228712915826
Market-Residual Momentum,2025-07-01 00:00:00-04:00,2025-08-01 00:00:00-04:00,CSCO,1,-0.005198508237814314,0.2,-0.021101549774522277,-0.004220309954904455,0.20000181874382067,0.19920061782934437
Market-Residual Momentum,2025-07-01 00:00:00-04:00,2025-08-01 00:00:00-04:00,AXP,2,-0.005872559694912516,0.2,-0.06991342103199516,-0.013982684206399032,0.20000181874382067,0.1910533000878132
Market-Residual Momentum,2025-07-01 00:00:00-04:00,2025-08-01 00:00:00-04:00,JPM,3,-0.006564628338243117,0.2,0.003124983507574841,0.0006249967015149682,0.20000181874382067,0.20649222882064022
Market-Residual Momentum,2025-07-01 00:00:00-04:00,2025-08-01 00:00:00-04:00,GS,4,-0.007177559732436833,0.2,0.003545254785701779,0.0007090509571403558,0.20000181874382067,0.20623432820218032
Market-Residual Momentum,2025-07-01 00:00:00-04:00,2025-08-01 00:00:00-04:00,V,5,-0.007277926753879171,0.2,-0.027471633875182033,-0.005494326775036407,0.20000181874382064,0.19702872773293698
Market-Residual Momentum,2025-08-01 00:00:00-04:00,2025-09-02 00:00:00-04:00,CSCO,1,-0.005341918752946873,0.2,0.008887514698268317,0.0017775029396536635,0.2000010564131622,0.19431816367672367
Market-Residual Momentum,2025-08-01 00:00:00-04:00,2025-09-02 00:00:00-04:00,AXP,2,-0.006540100701634577,0.2,0.11097509115944293,0.02219501823188859,0.2000010564131622,0.21392912928788446
Market-Residual Momentum,2025-08-01 00:00:00-04:00,2025-09-02 00:00:00-04:00,JPM,3,-0.006857781918373607,0.2,0.03395312504597037,0.006790625009194074,0.2000010564131622,0.197079658748596
Market-Residual Momentum,2025-08-01 00:00:00-04:00,2025-09-02 00:00:00-04:00,GS,4,-0.007022257519060715,0.2,0.04197268171191304,0.008394536342382608,0.2000010564131622,0.2002243121983691
Market-Residual Momentum,2025-08-01 00:00:00-04:00,2025-09-02 00:00:00-04:00,V,5,-0.007678601071084756,0.2,0.016927158939189058,0.003385431787837812,0.20000105641316224,0.19445376507585313
Market-Residual Momentum,2025-09-02 00:00:00-04:00,2025-10-01 00:00:00-04:00,JPM,1,-0.00561019535610463,0.2,0.0456605408345776,0.009132108166915521,0.20001292047807553,0.202493304440547
Market-Residual Momentum,2025-09-02 00:00:00-04:00,2025-10-01 00:00:00-04:00,CSCO,2,-0.005959570949286341,0.2,-0.0030831184781600074,-0.0006166236956320015,0.20001292047807556,0.19363209656801364
Market-Residual Momentum,2025-09-02 00:00:00-04:00,2025-10-01 00:00:00-04:00,AXP,3,-0.006116687367284768,0.2,0.013286013181337708,0.0026572026362675417,0.20001292047807553,0.19600020004620192
Market-Residual Momentum,2025-09-02 00:00:00-04:00,2025-10-01 00:00:00-04:00,GS,4,-0.0062625324017353545,0.2,0.07771691862591212,0.015543383725182425,0.20001292047807553,0.20844966755106809
Market-Residual Momentum,2025-09-02 00:00:00-04:00,2025-10-01 00:00:00-04:00,MSFT,5,-0.006768638688258277,0.2,0.028633024952197106,0.005726604990439421,0.20001292047807553,0.19948716786588455
Market-Residual Momentum,2025-10-01 00:00:00-04:00,2025-11-03 00:00:00-05:00,JPM,1,-0.004992934494999712,0.2,-0.0046437382777473335,-0.0009287476555494668,0.20001693789818856,0.19142566933977856
Market-Residual Momentum,2025-10-01 00:00:00-04:00,2025-11-03 00:00:00-05:00,GS,2,-0.005730949044623013,0.2,-0.005103153186641229,-0.001020630637328246,0.20001693789818853,0.19121508240788843
Market-Residual Momentum,2025-10-01 00:00:00-04:00,2025-11-03 00:00:00-05:00,CSCO,3,-0.006243674910541119,0.2,0.10545677875198756,0.021091355750397514,0.20001693789818856,0.20824550707533693
Market-Residual Momentum,2025-10-01 00:00:00-04:00,2025-11-03 00:00:00-05:00,AXP,4,-0.006533051977371085,0.2,0.09339790665914571,0.018679581331829145,0.20001693789818856,0.2100426166357498
Market-Residual Momentum,2025-10-01 00:00:00-04:00,2025-11-03 00:00:00-05:00,KO,5,-0.006817421882502228,0.2,0.03443097786554139,0.006886195573108278,0.20001693789818856,0.19915277973497902
Market-Residual Momentum,2025-11-03 00:00:00-05:00,2025-12-01 00:00:00-05:00,JPM,1,-0.004154761368899695,0.2,0.006270007131292887,0.0012540014262585775,0.20004191015085715,0.19550265732699681
Market-Residual Momentum,2025-11-03 00:00:00-05:00,2025-12-01 00:00:00-05:00,MCD,2,-0.005345481782032313,0.2,0.045913696525081704,0.00918273930501634,0.20004191015085715,0.2034354828118879
Market-Residual Momentum,2025-11-03 00:00:00-05:00,2025-12-01 00:00:00-05:00,PG,3,-0.005398682270783106,0.2,-0.013324411519796686,-0.0026648823039593372,0.20004191015085715,0.19169378756574357
Market-Residual Momentum,2025-11-03 00:00:00-05:00,2025-12-01 00:00:00-05:00,KO,4,-0.005475393414824281,0.2,0.06264422203601616,0.012528844407203234,0.20004191015085715,0.20639800188013244
Market-Residual Momentum,2025-11-03 00:00:00-05:00,2025-12-01 00:00:00-05:00,GS,5,-0.005999310976768202,0.2,0.0367542108595198,0.00735084217190396,0.20004191015085715,0.20317403014011343
Market-Residual Momentum,2025-12-01 00:00:00-05:00,2026-01-02 00:00:00-05:00,MSFT,1,-0.004770791344575476,0.2,-0.008291725765819491,-0.0016583451531638983,0.20001318254244033,0.20052948880801322
Market-Residual Momentum,2025-12-01 00:00:00-05:00,2026-01-02 00:00:00-05:00,JPM,2,-0.0049346247300476875,0.2,0.030516074767891865,0.006103214953578373,0.20001318254244033,0.20852724139919043
Market-Residual Momentum,2025-12-01 00:00:00-05:00,2026-01-02 00:00:00-05:00,KO,3,-0.005244378860105203,0.2,-0.03787882553464261,-0.007575765106928523,0.2000131825424403,0.195023939870571
Market-Residual Momentum,2025-12-01 00:00:00-05:00,2026-01-02 00:00:00-05:00,PG,4,-0.0053111774366761955,0.2,-0.033693513815208465,-0.006738702763041693,0.20001318254244033,0.19597769049093572
Market-Residual Momentum,2025-12-01 00:00:00-05:00,2026-01-02 00:00:00-05:00,MCD,5,-0.005585825568898417,0.2,-0.01353889488861193,-0.0027077789777223862,0.2000131825424403,0.20000858172720165
Market-Residual Momentum,2026-01-02 00:00:00-05:00,2026-02-02 00:00:00-05:00,KO,1,-0.005487894826577078,0.2,0.07387267366329975,0.01477453473265995,0.2000168568893535,0.20765935891153706
Market-Residual Momentum,2026-01-02 00:00:00-05:00,2026-02-02 00:00:00-05:00,MSFT,2,-0.006153649098864178,0.2,-0.11179006704072625,-0.02235801340814525,0.2000168568893535,0.17223616132113428
Market-Residual Momentum,2026-01-02 00:00:00-05:00,2026-02-02 00:00:00-05:00,MCD,3,-0.0063808024016708265,0.2,0.04490825926991571,0.008981651853983141,0.2000168568893535,0.20005815281625075
Market-Residual Momentum,2026-01-02 00:00:00-05:00,2026-02-02 00:00:00-05:00,PG,4,-0.00638539908936242,0.2,0.0726167333096781,0.014523346661935622,0.20001685688935347,0.20708412481948987
