,weekly_net_return
2012-10-05,-0.005695469113032483
2012-10-12,-0.01525634669029817
2012-10-19,-0.003115629856701561
2012-10-26,-0.007862798941939404
2012-11-02,0.002575300397903102
2012-11-09,-0.021425384829370075
2012-11-16,-0.012629703458440786
2012-11-23,0.033810981843391395
2012-11-30,0.0357456981188462
2012-12-07,-0.006021330084854045
2012-12-14,0.007579152049367643
2012-12-21,0.018592418604339467
2012-12-28,-0.017120058755394633
2013-01-04,0.06685059368089713
2013-01-11,0.003573567247914814
2013-01-18,0.01138372599995887
2013-01-25,0.015625802179331336
2013-02-01,0.0053763601721124816
2013-02-08,0.01343573361886838
2013-02-15,0.011800193313515459
2013-02-22,-0.010282628642701297
2013-03-01,-0.021160537873205196
2013-03-08,0.03506247143299111
2013-03-15,0.0009088986572029512
2013-03-22,0.010666700990658067
2013-03-28,-0.004741069712518337
2013-04-05,-0.03386852224523167
2013-04-12,0.0166379430831078
2013-04-19,-0.0351109307234117
2013-04-26,0.04222477081019303
2013-05-03,0.019633113011714883
2013-05-10,0.023386788490341554
2013-05-17,0.020312823253305887
2013-05-24,0.010928150459681539
2013-05-31,-0.013560279909670573
2013-06-07,0.008387111923107635
2013-06-14,-0.0040420854522693825
2013-06-21,-0.038881479634293954
2013-06-28,0.03590665818327808
2013-07-05,0.031244424050321438
2013-07-12,0.033201925301734
2013-07-19,0.013342723190768787
2013-07-26,-0.0032825953679194377
2013-08-02,0.015498234179669867
2013-08-09,-0.016263859078625216
2013-08-16,-0.016104887544298646
2013-08-23,0.016043465907130912
2013-08-30,-0.0148385533809264
2013-09-06,0.01159366459796067
2013-09-13,0.03013841711576727
2013-09-20,0.0010939371217410843
2013-09-27,-0.011446010318575823
2013-10-04,0.005686581199453022
2013-10-11,0.00439574507954006
2013-10-18,0.03679939958982692
2013-10-25,-0.0004518048206676615
2013-11-01,-0.01431492033326679
2013-11-08,-0.0023538896263277337
2013-11-15,0.02038245424140638
2013-11-22,-0.0012811704706675816
2013-11-29,0.007156044340561264
2013-12-06,-0.004287789453771495
2013-12-13,-0.014522577623238551
2013-12-20,0.03217229127425492
2013-12-27,0.01685298673784188
2014-01-03,0.006695787605478112
2014-01-10,-0.007438046047328186
2014-01-17,0.0038606131188954154
2014-01-24,-0.03026733103534972
2014-01-31,-0.009687797739337756
2014-02-07,-0.013360442359335792
2014-02-14,0.03109537681709978
2014-02-21,0.0106159436474057
2014-02-28,0.009776221299493652
2014-03-07,0.03272648008008437
2014-03-14,-0.014963699295162914
2014-03-21,0.0078110075257925215
2014-03-28,-0.028089601544786173
2014-04-04,-0.005405437018014357
2014-04-11,-0.023383806380892182
2014-04-17,0.015844942954910825
2014-04-25,-0.005834205978416096
2014-05-02,-0.011506460147276763
2014-05-09,-0.014887778789755857
