,weekly_net_return
2010-03-26,0.023227097015759465
2010-04-01,0.013883258300822529
2010-04-09,0.02252163891439841
2010-04-16,0.008302626132441867
2010-04-23,0.044065284682513216
2010-04-30,-0.03341275259495705
2010-05-07,-0.04357603624985167
2010-05-14,0.01708480025084155
2010-05-21,-0.05760985210781096
2010-05-28,0.010743863509241275
2010-06-04,-0.02132585575277285
2010-06-11,0.020280993495095007
2010-06-18,0.037970960566625966
2010-06-25,-0.05036125971773122
2010-07-02,-0.04312141147618842
2010-07-09,0.03998424970658147
2010-07-16,-0.014762133111441937
2010-07-23,0.0694962706564649
2010-07-30,0.005075392713640976
2010-08-06,-0.006345921353188431
2010-08-13,-0.0818862804674596
2010-08-20,0.017334850420646395
2010-08-27,-0.008906221910267756
2010-09-03,0.0444346402036688
2010-09-10,0.0006324361301062419
2010-09-17,0.014814742728604037
2010-09-24,0.033856362798399944
2010-10-01,0.012174628472555413
2010-10-08,0.020235000747832122
2010-10-15,0.020817069141741334
2010-10-22,-0.0016048864067633624
2010-10-29,-0.0004055009829550311
2010-11-05,0.034405332936809495
2010-11-12,-0.013463692052769382
2010-11-19,0.0019853432890688397
2010-11-26,0.006130765120501141
2010-12-03,0.02987793902198486
2010-12-10,0.02077824961177221
2010-12-17,-0.0038523974321904462
2010-12-23,0.006909084393065965
2010-12-31,0.010979665997445646
2011-01-07,-0.010307058054550778
2011-01-14,0.02594613948522965
2011-01-21,-0.0319658324592836
2011-01-28,0.005831794139339976
2011-02-04,0.020836957606945584
2011-02-11,0.017808345335902608
2011-02-18,0.00731447290532808
2011-02-25,-0.00012043530629339311
2011-03-04,0.00016523438295074685
2011-03-11,-0.03570620095001223
2011-03-18,0.010787969350466413
2011-03-25,0.040233173368440296
2011-04-01,0.020052469252576748
2011-04-08,-0.011173247193687844
2011-04-15,-0.02251516556016247
2011-04-21,0.024361340921153673
2011-04-29,0.021759985210349293
2011-05-06,-0.040764767182241805
2011-05-13,-0.003974509963157829
2011-05-20,-0.01939684580263676
2011-05-27,0.03151012455067733
2011-06-03,-0.04493592267741081
2011-06-10,-0.030078501186414835
2011-06-17,-0.0057039552466077005
2011-06-24,0.03179004536792396
2011-07-01,0.05839879469535667
2011-07-08,0.005109685126405922
2011-07-15,-0.023082355962894166
2011-07-22,0.007109984378819863
2011-07-29,-0.029515514184701667
2011-08-05,-0.13264307887872218
2011-08-12,0.03029343499734352
2011-08-19,-0.04066445464664882
2011-08-26,0.06054221005095166
2011-09-02,-0.044484576259856634
2011-09-09,0.008344764396487687
2011-09-16,0.050284654571069815
2011-09-23,-0.07461474176170932
2011-09-30,-0.04087446325827549
2011-10-07,0.06606328682532084
2011-10-14,0.06868097949065094
2011-10-21,0.00906345241068411
2011-10-28,0.05685542774208696
2011-11-04,-0.0012438867063082728
2011-11-11,-0.005653124940890857
2011-11-18,-0.055135586830873544
2011-11-25,-0.023851927310608027
2011-12-02,0.09452926902652727
2011-12-09,-0.018992698546031656
2011-12-16,-0.02487658077403316
2011-12-23,0.023859209321417205
2011-12-30,0.012901059555578649
2012-01-06,-0.0061548233023443685
2012-01-13,0.016743775424052705
2012-01-20,0.015301630610384493
2012-01-27,0.004716799561048531
2012-02-03,0.03659591353098286
2012-02-10,0.004158488684212535
2012-02-17,0.012891393054263353
2012-02-24,-0.011445593906389316
2012-03-02,-0.021246800830886044
2012-03-09,0.02154134862946672
2012-03-16,0.011896594706167246
2012-03-23,0.016967249906958196
2012-03-30,-0.019557664928086613
2012-04-05,-0.03310866739180939
2012-04-13,-0.0028012877397927067
2012-04-20,-0.019443438515646293
2012-04-27,0.03763999958493702
2012-05-04,-0.04685902269908635
2012-05-11,-0.017867427105653987
2012-05-18,-0.042886325785459777
2012-05-25,0.03279642586859871
2012-06-01,-0.044400683144164454
2012-06-08,0.044353871561703485
2012-06-15,-0.02135389333335622
2012-06-22,-0.0030825264064251604
2012-06-29,0.042894527260901164
2012-07-06,0.0030818698636068
2012-07-13,-0.021463075158994684
2012-07-20,-0.015637322859604896
2012-07-27,0.01962155388054809
2012-08-03,-0.0030256678678110462
2012-08-10,0.019659668833074035
2012-08-17,0.017673426210271577
2012-08-24,-0.009315701601565429
2012-08-31,-0.0033835262030679353
2012-09-07,0.030097422170292955
2012-09-14,0.014662955526713851
2012-09-21,-0.00934953483511284
2012-09-28,-0.014175575516156112
2012-10-05,-0.009182452461798482
2012-10-12,-0.015265295313158856
2012-10-19,-0.0010972734713822919
2012-10-26,-0.0054549590566890524
2012-11-02,0.002707505883878032
2012-11-09,-0.015437038035809104
2012-11-16,-0.009165831415867968
2012-11-23,0.027709972943835377
2012-11-30,0.02961087009909701
2012-12-07,-0.007300587174480586
2012-12-14,-0.001707223133938642
2012-12-21,0.014070167554696951
2012-12-28,-0.01600751749861887
2013-01-04,0.05858110135043515
2013-01-11,0.002483305231258874
2013-01-18,0.01556901865189034
2013-01-25,0.015154135702135398
2013-02-01,0.005643661403872041
2013-02-08,0.016451191458396203
2013-02-15,0.011260610411088633
2013-02-22,-0.006143935172700281
2013-03-01,-0.00939402821997609
2013-03-08,0.02811479897434755
2013-03-15,-0.001470318068194369
2013-03-22,0.010393360795107932
2013-03-28,-0.0017100141773991016
2013-04-05,-0.02991963257967856
2013-04-12,0.016262588896382227
2013-04-19,-0.034278631256329906
2013-04-26,0.03684351304388492
2013-05-03,0.015715729582599914
2013-05-10,0.02017700197004077
2013-05-17,0.016631903435472908
2013-05-24,0.006427545302018419
2013-05-31,-0.012214765719028494
2013-06-07,0.011177040402566958
2013-06-14,-0.0015158943614196519
2013-06-21,-0.03801085427119922
2013-06-28,0.03435290483327856
2013-07-05,0.031268921649633914
2013-07-12,0.032417351998545035
2013-07-19,0.007835623619815301
2013-07-26,-0.006072679373012665
2013-08-02,0.017524063325057862
2013-08-09,-0.014351390039866123
2013-08-16,-0.01734287254515316
2013-08-23,0.014072193721577616
2013-08-30,-0.014857341989195604
2013-09-06,0.008662582596127746
2013-09-13,0.02686104514963865
2013-09-20,0.0014570726730886538
2013-09-27,-0.008681573322843653
2013-10-04,0.004390153890619697
2013-10-11,0.007561719098188567
2013-10-18,0.03616292267124621
2013-10-25,0.00298569307044898
2013-11-01,-0.013243237688728576
2013-11-08,-0.0018742171952524668
2013-11-15,0.02275851045715883
2013-11-22,-0.0005212025323798365
2013-11-29,0.005563822111078823
2013-12-06,-0.004502543878472542
2013-12-13,-0.014368988873427595
2013-12-20,0.02913537995463962
2013-12-27,0.010968396681000093
2014-01-03,0.0011300023061966648
2014-01-10,-0.005598083630703466
2014-01-17,0.001596572762306764
2014-01-24,-0.027757491924304996
2014-01-31,-0.011404915711810822
2014-02-07,-0.010726014678191665
2014-02-14,0.03161884346715582
2014-02-21,0.009923487383578584
2014-02-28,0.004709680693678554
2014-03-07,0.03191803465574267
2014-03-14,-0.014290865030658797
2014-03-21,0.009834697560072918
2014-03-28,-0.01944123377746399
2014-04-04,-0.004477166799153939
2014-04-11,-0.020435937083489706
2014-04-17,0.01938687718934364
2014-04-25,-0.005056154817195109
2014-05-02,-0.0068204608560602665
2014-05-09,-0.0058864770643778305
2014-05-16,-0.010997511193925882
2014-05-23,0.024432626435390667
2014-05-30,0.0035618374816134765
2014-06-06,0.019436176486231294
2014-06-13,0.0030455707279413496
2014-06-20,0.014647071652298324
2014-06-27,0.0016157340844700889
2014-07-03,0.015214298053559436
2014-07-11,-0.02529803555265132
2014-07-18,-0.016573677675224073
2014-07-25,-0.0059341231379932404
2014-08-01,-0.025159095538026928
2014-08-08,0.01583483567387062
2014-08-15,0.010031953433246265
2014-08-22,0.018111390950331086
2014-08-29,0.004043639787516195
2014-09-05,-0.001849106956910487
2014-09-12,-0.00924408016179459
2014-09-19,-0.012681708777941234
2014-09-26,-0.033145157663555525
2014-10-03,-0.00453720921510293
2014-10-10,-0.06723376955848315
2014-10-17,0.0226594577108461
2014-10-24,0.02778356303417937
2014-10-31,0.047640514181262084
2014-11-07,0.010161803343510053
2014-11-14,0.0025171702684242377
2014-11-21,0.013861529222265008
2014-11-28,0.0028198014483335632
2014-12-05,-0.02533578948933419
2014-12-12,-0.04328556450112936
2014-12-19,0.047724399173285637
2014-12-26,0.02523459841420466
2015-01-02,-0.013675418293840808
2015-01-09,-0.004076193094624521
