,weekly_net_return
2012-01-20,0.014793435377162519
2012-01-27,0.005358850149462412
2012-02-03,0.033306207980712356
2012-02-10,0.0038730596806347043
2012-02-17,0.014235336211275859
2012-02-24,-0.01324931247760662
2012-03-02,-0.019829897706786465
2012-03-09,0.02250072919883766
2012-03-16,0.015371149832069107
2012-03-23,0.0157447969504125
2012-03-30,-0.01866815159094487
2012-04-05,-0.03170027105513896
2012-04-13,-0.0037094598167612632
2012-04-20,-0.018616473251615473
2012-04-27,0.03963138987754445
2012-05-04,-0.04550040994163734
2012-05-11,-0.015439174962995334
2012-05-18,-0.0415759088716992
2012-05-25,0.032111178826301406
2012-06-01,-0.04470890473794656
2012-06-08,0.04400741178545144
2012-06-15,-0.02545308310725799
2012-06-22,-0.002109926677655961
2012-06-29,0.042438953803258773
2012-07-06,0.005184888314564201
2012-07-13,-0.02028914289080941
2012-07-20,-0.019126398563297127
2012-07-27,0.01793246679707708
2012-08-03,-0.0002449953649541844
2012-08-10,0.016898305244956436
2012-08-17,0.016905704912341727
2012-08-24,-0.01014319576243956
2012-08-31,-0.003403390647755016
2012-09-07,0.026602580208724847
2012-09-14,0.013484796190318867
2012-09-21,-0.00896778260295779
2012-09-28,-0.01285827251042297
2012-10-05,-0.005049983022156148
2012-10-12,-0.013758443619775011
2012-10-19,0.0014341673022125441
2012-10-26,-0.00618357213767093
2012-11-02,0.00411491453272633
2012-11-09,-0.01363743120146746
2012-11-16,-0.009678242325203845
2012-11-23,0.026905689944531977
2012-11-30,0.030929950961564236
2012-12-07,-0.00539665864388318
2012-12-14,-0.0029991476454124567
2012-12-21,0.011552050519718799
2012-12-28,-0.01690510723763536
2013-01-04,0.05611291338667017
2013-01-11,0.002553929324988059
2013-01-18,0.016571400503019224
2013-01-25,0.016612583753764027
2013-02-01,0.005823406819195396
2013-02-08,0.012405363788837585
2013-02-15,0.009473947272100316
2013-02-22,-0.006907494126068935
2013-03-01,-0.010461672624170007
2013-03-08,0.02710122245250168
2013-03-15,0.0014447086494372052
2013-03-22,0.011222089539931677
