date,equity
2025-04-24,14202.515267125358
2025-04-25,14198.098531255084
2025-04-28,14284.718823116804
2025-04-29,14416.758919566699
2025-04-30,14548.474745007323
2025-05-01,14487.966607712007
2025-05-02,14692.831715545257
2025-05-05,14798.951784339779
2025-05-06,14782.5568912836
2025-05-07,14881.581245192554
2025-05-08,14839.565018356083
2025-05-09,14786.37992168178
2025-05-12,14834.411160897938
2025-05-13,14810.241698776616
2025-05-14,14795.224233109097
2025-05-15,15094.313001281196
2025-05-16,15244.382299564682
2025-05-19,15318.58605197877
2025-05-20,15259.887362845378
2025-05-21,15013.607892899498
2025-05-22,14944.996859585373
2025-05-23,14925.116132794865
2025-05-27,15123.812316004107
2025-05-28,15036.679274149865
2025-05-29,15035.52786399522
2025-05-30,15144.914575253237
2025-06-02,15253.300074084715
2025-06-03,15321.30077636977
2025-06-04,15322.109140254677
2025-06-05,15270.519827199869
2025-06-06,15413.622415788032
2025-06-09,15460.362234685503
2025-06-10,15584.71759952644
2025-06-11,15596.779314582733
2025-06-12,15564.973322950305
2025-06-13,15287.875253755272
2025-06-16,15468.52382651401
2025-06-17,15456.408195640026
2025-06-18,15356.074253213548
2025-06-20,15363.174826493205
2025-06-23,15609.77211934883
2025-06-24,15795.271931920466
2025-06-25,15722.943336951892
2025-06-26,15793.037270835266
2025-06-27,15835.763623937217
2025-06-30,16044.21194712047
2025-07-01,15951.072185704073
2025-07-02,15983.332658820638
2025-07-03,16239.991973841697
2025-07-07,16164.170713438309
2025-07-08,15961.010978724391
2025-07-09,16113.999514231753
2025-07-10,16165.511228035995
2025-07-11,16064.03855435957
2025-07-14,16174.399210066213
2025-07-15,16052.44485462589
2025-07-16,16071.72308741103
2025-07-17,16164.246329990756
2025-07-18,16195.438188970602
2025-07-21,16182.445848988324
2025-07-22,16111.15152251404
2025-07-23,16351.953291299953
2025-07-24,16068.164288955668
2025-07-25,16172.735985917472
2025-07-28,16198.262999471228
2025-07-29,16057.479735873003
2025-07-30,16068.38084724998
2025-07-31,15850.761042672608
2025-08-01,15572.005088052272
2025-08-04,15844.33258934031
2025-08-05,15753.021645837161
2025-08-06,15671.986159468986
2025-08-07,15550.185528143287
2025-08-08,15602.848235744634
2025-08-11,15553.337010975698
2025-08-12,15864.737198783558
2025-08-13,15883.395333018727
2025-08-14,15933.3258752881
2025-08-15,15812.728511736177
2025-08-18,15797.267702119254
2025-08-19,15589.727147291565
2025-08-20,15609.31110007119
2025-08-21,15537.750015668253
2025-08-22,15872.11705092317
2025-08-25,15749.685824090911
2025-08-26,15932.869163240359
2025-08-27,15994.194806948974
2025-08-28,16033.022570337842
2025-08-29,16009.377507203708
2025-09-02,15924.70412907505
2025-09-03,15807.732915884844
2025-09-04,15998.758082441342
2025-09-05,15750.979355991627
2025-09-08,15768.921095915948
2025-09-09,15872.838500659213
2025-09-10,15920.65464260103
2025-09-11,16061.083286610747
2025-09-12,16023.118469833904
2025-09-15,16079.98538782618
2025-09-16,16024.4686664168
2025-09-17,16062.141221369364
2025-09-18,16130.259021848799
2025-09-19,16240.294185948696
2025-09-22,16084.699664337797
2025-09-23,16172.359919161894
2025-09-24,16073.873320962968
2025-09-25,16004.586756077088
2025-09-26,16200.91448173367
2025-09-29,16186.59938651912
2025-09-30,16177.15032893327
2025-10-01,16298.372934792138
2025-10-02,16436.634254220768
2025-10-03,16555.370595244814
2025-10-06,16541.530667364153
2025-10-07,16506.707531917946
2025-10-08,16559.143120413006
2025-10-09,16636.191076118324
2025-10-10,16320.166255409746
2025-10-13,16660.066861714095
2025-10-14,16535.156052872968
2025-10-15,16756.94987660302
2025-10-16,16677.00537735697
2025-10-17,16578.346293014194
2025-10-20,16830.128307843657
2025-10-21,16683.8791270292
2025-10-22,16424.92425250433
2025-10-23,16610.15688992678
2025-10-24,16796.024275135067
2025-10-27,17007.75590817801
2025-10-28,17143.714824323117
2025-10-29,17500.15013256921
2025-10-30,17482.622216910408
2025-10-31,17437.189010355407
2025-11-03,17269.05507618022
2025-11-04,16931.778453993415
2025-11-05,17125.567795922423
2025-11-06,16956.504543479106
2025-11-07,16978.454283014216
2025-11-10,17196.83892773605
2025-11-11,17305.776129431615
2025-11-12,17491.07710691586
2025-11-13,17016.511817367427
2025-11-14,16979.920902819973
2025-11-17,16879.14962177348
2025-11-18,16733.875470200885
2025-11-19,16883.69966917584
2025-11-20,16615.81627217074
2025-11-21,16692.53822721669
2025-11-24,16986.11758289169
2025-11-25,17139.216249763664
2025-11-26,17401.70291590375
2025-11-28,17815.506839746246
2025-12-01,17590.72719765542
2025-12-02,18047.632464679027
2025-12-03,18131.523122613013
2025-12-04,17869.327474617417
2025-12-05,18054.74110255925
2025-12-08,18019.21983125406
2025-12-09,18045.410476884696
2025-12-10,18270.269733572288
2025-12-11,18410.586787904627
2025-12-12,17979.462887132962
2025-12-15,17927.084776407388
2025-12-16,17787.02934953924
2025-12-17,17494.079679044502
2025-12-18,17578.34633436282
2025-12-19,17745.849669184907
2025-12-22,17777.252478060043
2025-12-23,17774.909486404624
2025-12-24,17848.3581027821
2025-12-26,17826.174789962453
2025-12-29,17771.489157832923
2025-12-30,17776.854087485717
2025-12-31,17662.708150605988
2026-01-02,18234.863064459034
2026-01-05,18495.980077208882
2026-01-06,18674.95375938008
2026-01-07,18692.13583998207
2026-01-08,18611.436355321774
2026-01-09,19010.58055481678
2026-01-12,18925.022522490224
2026-01-13,19277.4311701566
2026-01-14,19490.606798032386
2026-01-15,19687.71155523956
2026-01-16,19557.790423305018
2026-01-20,19403.286529230165
2026-01-21,20147.409199758556
2026-01-22,20268.579094852495
2026-01-23,19085.865158107794
2026-01-26,18990.71453052312
2026-01-27,19150.408718084225
2026-01-28,19695.668274612523
2026-01-29,19840.4535470254
2026-01-30,19504.822157651044
2026-02-02,20106.38471406289
2026-02-03,20346.658562926026
2026-02-04,20045.344762519126
2026-02-05,19955.896699702374
2026-02-06,20757.669409809863
2026-02-09,20958.120698048653
2026-02-10,20687.832886188124
2026-02-11,20965.843670817372
2026-02-12,20084.927579374827
2026-02-13,20280.779343791277
2026-02-17,20216.63676572337
2026-02-18,20248.150666990754
2026-02-19,20207.406286960646
2026-02-20,20139.236981179532
2026-02-23,19938.728894368116
2026-02-24,20311.210444052336
2026-02-25,20475.80588913063
2026-02-26,20226.26550036041
2026-02-27,20042.6387068515
2026-03-02,20023.133974126857
2026-03-03,19570.526097034297
2026-03-04,19858.71096955877
2026-03-05,19377.56586286155
2026-03-06,18952.407603931406
2026-03-09,19401.80462840251
2026-03-10,19598.715979067587
2026-03-11,19570.142611401527
2026-03-12,19093.17238806861
2026-03-13,19060.70216285435
2026-03-16,19198.33146556261
2026-03-17,19049.471395794684
2026-03-18,19026.35990105708
2026-03-19,19116.824364732365
2026-03-20,18851.07075901265
2026-03-23,19108.659414136477
2026-03-24,19234.5118360098
2026-03-25,19726.41161273098
2026-03-26,19249.634080603348
2026-03-27,19069.565998715887
2026-03-30,18750.243508977426
2026-03-31,19517.17257877838
2026-04-01,19969.569034202003
2026-04-02,20155.420453782386
2026-04-06,20098.73856020604
2026-04-07,20291.67278922889
2026-04-08,21052.19273123459
2026-04-09,21246.344048311712
2026-04-10,21329.121685653965
2026-04-13,21636.01447892818
2026-04-14,21467.346740130713
2026-04-15,21313.925335498316
2026-04-16,21596.75763249487
2026-04-17,21418.754599884076
2026-04-20,21192.181262236685
2026-04-21,21177.608663921113
2026-04-22,21194.184617340197
2026-04-23,21574.797359797525
2026-04-24,22807.914574632985
2026-04-27,22869.57683019694
2026-04-28,22792.70251723777
2026-04-29,23818.15658315342
2026-04-30,24305.4626103145
2026-05-01,24497.80559834992
2026-05-04,24212.864783334528
2026-05-05,24986.31738359295
2026-05-06,25112.923866089466
2026-05-07,24612.86037741197
2026-05-08,25477.594071427695
2026-05-11,26159.020324611993
2026-05-12,25914.268161067324
2026-05-13,25967.377852796002
2026-05-14,25810.61757077242
2026-05-15,25103.698271878573
2026-05-18,24928.746246267478
2026-05-19,24946.219330296215
2026-05-20,25173.02283045327
2026-05-21,25110.73802843923
2026-05-22,25402.42128599489
2026-05-26,25451.222897677737
2026-05-27,25390.615825025925
2026-05-28,25227.121757940142
2026-05-29,24611.68208840677
2026-06-01,24257.784562280052
2026-06-02,24739.679241407506
2026-06-03,25039.724015467706
2026-06-04,25363.33420592458
2026-06-05,24169.545651814886
2026-06-08,24806.326034782618
2026-06-09,24408.598616615865
2026-06-10,24100.251268350366
2026-06-11,24877.688697195576
2026-06-12,25218.432712420625
2026-06-15,25233.358273168018
2026-06-16,24768.701286459473
2026-06-17,24862.424556656497
2026-06-18,25516.45496527262
2026-06-22,26043.579473629696
2026-06-23,25536.769348433863
2026-06-24,25416.150711027425
2026-06-25,25982.925499321223
2026-06-26,25331.2340339495
2026-06-29,25713.14506066293
2026-06-30,26116.289402530012
2026-07-01,25013.618791977155
2026-07-02,24783.549545177364
2026-07-06,24774.56473765615
2026-07-07,24325.62050007161
2026-07-08,24256.441677399216
2026-07-09,24369.955421737584
2026-07-10,24365.21983070656
2026-07-13,23951.38488373726
2026-07-14,23832.127503251286
2026-07-15,23297.434622940276
2026-07-16,23013.00931247846
2026-07-17,23112.244459769492
2026-07-20,22853.669466757423
2026-07-21,23475.077176854058
2026-07-22,23515.682162844238
2026-07-23,23669.222198285956
2026-07-24,23509.674207849217
2026-07-27,23465.16455512363
2026-07-28,23203.311759092645
2026-07-29,22527.86573288408
2026-07-30,22838.326986840268
2026-07-31,22965.458495741837
2026-08-03,22949.484884242418
2026-08-04,24000.757615161445
2026-08-05,24046.48341662133
2026-08-06,23922.446954674353
2026-08-07,23943.175078441873
2026-08-10,23726.86888738014
2026-08-11,23666.42879160976
2026-08-12,24061.059001077774
2026-08-13,23917.980520943158
2026-08-14,23766.238394402557
2026-08-17,23940.4255573773
2026-08-18,23323.039892495028
2026-08-19,23470.077871916066
2026-08-20,23307.939051850688
2026-08-21,23443.530094240643
