date,equity
2024-11-27,11964.034724999141
2024-11-29,12001.320431098307
2024-12-02,12032.375708228195
2024-12-03,11951.509299379484
2024-12-04,11928.622166430387
2024-12-05,12004.290662320156
2024-12-06,11977.31464135494
2024-12-09,11904.714273773161
2024-12-10,11933.865059542823
2024-12-11,11904.25728442829
2024-12-12,11926.693576669872
2024-12-13,11904.96115980091
2024-12-16,11882.345015462184
2024-12-17,11973.539666636902
2024-12-18,11765.133283241483
2024-12-19,11727.56793373659
2024-12-20,11697.494144916633
2024-12-23,11647.589492804218
2024-12-24,11768.417573179067
2024-12-26,11766.378733948033
2024-12-27,11672.935051451443
2024-12-30,11537.446417021409
2024-12-31,11548.788433201278
2025-01-02,11449.183411217844
2025-01-03,11476.250224317811
2025-01-06,11469.090288345502
2025-01-07,11466.027306343785
2025-01-08,11457.965435760754
2025-01-10,11327.776150967662
2025-01-13,11356.168821656638
2025-01-14,11383.112675017024
2025-01-15,11502.89510850028
2025-01-16,11455.884689144372
2025-01-17,11517.526717637731
2025-01-21,11484.911779119762
2025-01-22,11546.22720073681
2025-01-23,11583.589478784299
2025-01-24,11578.335648953225
2025-01-27,11637.811683656755
2025-01-28,11702.415561683722
2025-01-29,11720.60350288731
2025-01-30,11664.270674069656
2025-01-31,11622.314921303096
2025-02-03,11589.549197268403
2025-02-04,11604.363988582738
2025-02-05,11720.246045122634
2025-02-06,11700.512306024173
2025-02-07,11681.789362306996
2025-02-10,11780.889585737123
2025-02-11,11902.371676460069
2025-02-12,11925.278201237885
2025-02-13,12070.86855788896
2025-02-14,12046.48725922876
2025-02-18,12070.14533000553
2025-02-19,12179.734499000058
2025-02-20,12179.591965742673
2025-02-21,12183.255740459152
2025-02-24,12134.639991389426
2025-02-25,12223.699541851553
2025-02-26,12145.642215071299
2025-02-27,12146.238134696525
2025-02-28,12257.992550732975
2025-03-03,12277.672683435658
2025-03-04,12114.494968122868
2025-03-05,12149.218086060344
2025-03-06,12117.818221906244
2025-03-07,12279.182929189408
2025-03-10,12165.354949642027
2025-03-11,11924.491214251155
2025-03-12,11779.689775963261
2025-03-13,11696.52247456809
2025-03-14,11767.618576136356
2025-03-17,11868.072243378387
2025-03-18,11839.117874778247
2025-03-19,11908.8815161169
2025-03-20,11903.552380745028
2025-03-21,11825.605307182977
2025-03-24,11913.08901255309
2025-03-25,11890.228206023812
2025-03-26,12023.891801000553
2025-03-27,12086.144757422395
2025-03-28,11969.419678918199
2025-03-31,12170.57797438611
2025-04-01,12019.600021446831
2025-04-02,12033.454300229683
2025-04-03,11894.199526590124
2025-04-04,11308.902629707743
2025-04-07,11193.343017396433
2025-04-08,11088.079484535949
2025-04-09,11748.771666737119
2025-04-10,11567.779915726378
2025-04-11,11771.930600642992
2025-04-14,11857.226070745102
2025-04-15,11808.786109375103
2025-04-16,11627.931547162405
2025-04-17,11689.427773156813
2025-04-21,11496.765232537738
2025-04-22,11701.601006052513
2025-04-23,11738.454104029825
2025-04-24,11824.110961981098
2025-04-25,11840.564850157767
2025-04-28,11864.947245005773
2025-04-29,11958.344961873325
2025-04-30,12021.90975012787
2025-05-01,12156.987682499645
2025-05-02,12388.557227821668
2025-05-05,12412.98693072002
2025-05-06,12362.327475576103
2025-05-07,12428.191903454459
2025-05-08,12492.756595371096
2025-05-09,12497.81976986931
2025-05-12,12754.36300469059
2025-05-13,12776.040968669768
2025-05-14,12765.851547397213
2025-05-15,13016.738138595261
2025-05-16,13030.904293302749
2025-05-19,13083.195838132302
2025-05-20,13013.885800898059
2025-05-21,12825.002010257107
2025-05-22,12829.098301441523
2025-05-23,12764.085426109381
2025-05-27,12969.828817779382
2025-05-28,12911.598744861902
2025-05-29,12955.696265143528
2025-05-30,12998.069505920173
2025-06-02,13036.922967436136
2025-06-03,13117.933184100506
2025-06-04,13081.391090305544
2025-06-05,13088.867655262216
2025-06-06,13302.678402903362
2025-06-09,13270.507525154228
2025-06-10,13274.464273936255
2025-06-11,13285.532298638
2025-06-12,13304.55978239775
2025-06-13,12958.091593743873
2025-06-16,13207.296623928793
2025-06-17,13182.0981129401
2025-06-18,13200.039591838166
2025-06-20,13260.371800907495
2025-06-23,13408.629429789302
2025-06-24,13658.44767027637
2025-06-25,13688.322125586128
2025-06-26,13871.003714146273
2025-06-27,13927.716346586194
2025-06-30,14120.28701198673
2025-07-01,14144.793170369487
2025-07-02,14194.494548081148
2025-07-03,14393.617583023864
2025-07-07,14219.671653616939
2025-07-08,13993.86440727479
2025-07-09,14051.405018979262
2025-07-10,14185.011889026073
2025-07-11,14007.44120635258
2025-07-14,14086.748824221984
2025-07-15,13877.25002968564
2025-07-16,13937.16169288799
2025-07-17,14033.150028795188
2025-07-18,13973.826303635384
2025-07-21,13944.39262073273
2025-07-22,13937.014919288355
2025-07-23,14143.613101928695
2025-07-24,14120.500205759383
2025-07-25,14250.532139101906
2025-07-28,14174.209304205671
2025-07-29,14143.99738380522
2025-07-30,14128.617123547576
2025-07-31,13978.923969655774
2025-08-01,13722.897305216176
2025-08-04,13952.548991776057
2025-08-05,13809.492626780275
