formation_date,entry_date,exit_date,n_holdings,gross_return,net_return,turnover,cost,short_gross_return,spread_gross_return,short_turnover,median_marketcap,median_adv_proxy
2009-07-09,2009-07-10,2009-08-07,281,0.23435406900954106,0.23406709717855514,0.2869718309859155,0.0002869718309859155,0.23049377474835203,0.003860294261189029,0.32922535211267606,779.0999999999999,
2009-08-06,2009-08-07,2009-09-04,284,0.0041378269723649054,0.0037927565498296944,0.34507042253521125,0.00034507042253521125,-0.0030853473961522065,0.0072231743685171115,0.4295774647887324,817.55,
2009-09-03,2009-09-04,2009-10-05,284,0.07504243922829541,0.0747845444914533,0.2578947368421053,0.0002578947368421053,0.035617342804207495,0.03942509642408792,0.3140350877192982,731.3,
2009-10-02,2009-10-05,2009-11-02,288,-0.0327194092718442,-0.032985034271844196,0.265625,0.000265625,-0.009287297701708268,-0.02343211157013593,0.2621527777777778,757.3,
2009-10-30,2009-11-02,2009-12-01,289,0.0444806900071367,0.04411082699343807,0.3698630136986301,0.0003698630136986301,0.027034300086499187,0.01744638992063751,0.3938356164383562,794.7,
2009-11-30,2009-12-01,2009-12-30,297,0.09317761538404418,0.09280136120344216,0.3762541806020067,0.00037625418060200673,0.07639228376054981,0.016785331623494368,0.3695652173913043,964.4,
2009-12-29,2009-12-30,2010-01-29,301,-0.04483903199328098,-0.04514988725643888,0.31085526315789475,0.00031085526315789474,-0.019623479528837626,-0.025215552464443354,0.31414473684210525,1007.75,
2010-01-28,2010-01-29,2010-03-01,304,0.04802284438300756,0.047731994709804944,0.2908496732026144,0.0002908496732026144,0.023507580732796598,0.02451526365021096,0.3366013071895425,1041.75,
2010-02-26,2010-03-01,2010-03-29,305,0.07053793064522076,0.0702170837396833,0.32084690553745926,0.00032084690553745926,0.09122962750174772,-0.020691696856526956,0.3534201954397394,1134.75,
2010-03-26,2010-03-29,2010-04-27,307,0.09911768278230439,0.09881284407262697,0.30483870967741933,0.0003048387096774193,0.09843933297181869,0.0006783498104857011,0.3241935483870968,1188.0,
2010-04-26,2010-04-27,2010-05-25,312,-0.18475539304091987,-0.18507008952654286,0.3146964856230032,0.0003146964856230032,-0.15911581105714,-0.025639581983779858,0.33386581469648563,1047.6,
2010-05-24,2010-05-25,2010-06-23,311,0.06151459939376578,0.06115631913898871,0.35828025477707004,0.00035828025477707004,0.033339903603927086,0.028174695789838694,0.3837579617834395,764.0,
2010-06-22,2010-06-23,2010-07-22,313,-0.02507245086546173,-0.025344602764195905,0.2721518987341772,0.00027215189873417724,-0.023370213193735636,-0.0017022376717260937,0.3227848101265823,872.45,
2010-07-21,2010-07-22,2010-08-19,305,-0.004539539659192899,-0.004830678899699228,0.2911392405063291,0.0002911392405063291,0.004009267760038672,-0.008548807419231572,0.28164556962025317,1110.75,
2010-08-18,2010-08-19,2010-09-17,310,0.06356521615995409,0.0632148976886165,0.3503184713375796,0.0003503184713375796,0.042608303261028206,0.02095691289892588,0.32802547770700635,1069.8000000000002,
2010-09-16,2010-09-17,2010-10-15,310,0.08764011166205803,0.08739170401874592,0.2484076433121019,0.0002484076433121019,0.12016989573298871,-0.032529784070930684,0.27070063694267515,1310.25,
2010-10-14,2010-10-15,2010-11-12,309,0.04049528159267762,0.040204805402201435,0.2904761904761905,0.0002904761904761905,0.024055255265613855,0.01644002632706377,0.26825396825396824,1176.65,
2010-11-11,2010-11-12,2010-12-13,311,0.08591154355756483,0.08554876753232823,0.3627760252365931,0.00036277602523659307,0.0771332296330212,0.008778313924543632,0.31230283911671924,1334.1,
2010-12-10,2010-12-13,2011-01-11,313,0.02006096820216227,0.019775479243171735,0.2854889589905363,0.00028548895899053626,0.0266324788810891,-0.006571510678926827,0.30757097791798105,1110.3,
2011-01-10,2011-01-11,2011-02-09,312,0.030133844353291802,0.029885426631772814,0.24841772151898733,0.0002484177215189873,0.019083861359458908,0.011049982993832894,0.2958860759493671,1089.15,
